Cross Lines Tower	Buildings and structures in Kansas City, Kansas;Hotel buildings completed in 1951	Cross Lines Tower is a 15-story 175 foot high building that from 1951 to 1969 was the tallest building in Kansas City, Kansas.  It is currently the tallest building in downtown and is the city's third tallest building – only a foot shorter than the other two.																	
Robert M. Bashford House	Houses in Madison, Wisconsin;Houses on the National Register of Historic Places in Wisconsin;Hotels in Wisconsin;Italianate architecture in Wisconsin;National Register of Historic Places in Madison, Wisconsin;Houses completed in 1858	Robert M. Bashford House is an Italian Villa style house built around 1858 in Madison, Wisconsin, United States in which the governor of Wisconsin and the mayor of Madison lived. It was added to the National Register of Historic Places in 1973.																	
Fess Hotel	Hotel buildings on the National Register of Historic Places in Wisconsin;Defunct hotels in the United States;National Register of Historic Places in Madison, Wisconsin;Hotels established in the 1850s;Hotels disestablished in 1973;1850s establishments in Wisconsin;1973 disestablishments in Wisconsin	Fess Hotel was a hotel/restaurant begun by George Fess in the 1850s two blocks east of the capitol in Madison, Wisconsin. Through various configurations and remodels, the hotel served all classes of travelers and diners under the Fess family until 1972 - one of the longest-running service establishments in Madison. Its exterior also showcases unusually intact 19th century architecture. In 1978 the building was added to the National Register of Historic Places. In 2021, the building next to the Fess hotel was demolished, revealing the c:File:Fess_Hotel_Ghost_Sign_Madison_Wisconsin.jpg hotel's intact ghost sign on the side of the hotel.																	
Hyer's Hotel	Hotel buildings on the National Register of Historic Places in Wisconsin;Italianate architecture in Wisconsin;Hotel buildings completed in 1854;Hotels established in 1854;1854 establishments in Wisconsin;National Register of Historic Places in Madison, Wisconsin;Individually listed contributing properties to historic districts on the National Register in Wisconsin	Hyer's Hotel is the oldest surviving urban hotel building in Madison, Wisconsin Madison, Wisconsin. Built in 1854 a half mile east of the capitol, it was added in 1983 to the National Register of Historic Places.																	
Disney's Hilton Head Island Resort	1996 establishments in South Carolina;Buildings and structures in Beaufort County, South Carolina;Disney Vacation Club|Hilton Head Island Resort;Hotels in South Carolina;New Classical architecture;Resorts in South Carolina	Disney's Hilton Head Island Resort is a Disney Vacation Club Resort and vacation rental accommodation located in Hilton Head Island, South Carolina. Alongside Disney's Vero Beach Resort, the Hilton Head resort is Disney's second "stand-alone" hotel located in an area without any adjacent theme parks. It opened on March 1, 1996, as part of the Disney brand of timeshares.																	
Border Inn	Motels in the United States;Hotels in Utah;Restaurants in Nevada;Casinos in Nevada;Casino hotels	Border Inn is a motel on the Utah/Nevada border in Baker, Nevada on U.S. 6/U.S. 50.  It is located near Great Basin National Park.																	
Westward Ho Hotel and Casino	Casinos completed in 1971;Hotel buildings completed in 1963;Defunct casinos in the Las Vegas Valley;Defunct hotels in the Las Vegas Valley;2005 disestablishments in Nevada;Las Vegas Strip;Hotels established in 1963;Hotels disestablished in 2005;Buildings and structures demolished in 2006;Casino hotels;Hotels in Winchester, Nevada	Westward Ho Hotel and Casino was a casino and hotel located on the Las Vegas Strip in Winchester, Nevada Winchester, an unincorporated area of Clark County, Nevada Clark County in the U.S. state of Nevada. The Westward Ho occupied 15 acres, and was the last large motel style property on the Strip. It was a two-story building with parking surrounding the buildings. The casino had many slot machines, and a gaming pit with live dealers.																	
Nueces Hotel	Buildings and structures in Corpus Christi, Texas;Hotels in Texas	Nueces Hotel in Corpus Christi, Texas, was a luxury hotel that also served the city as a center of social and political life during the early 20th century and was for years the largest building in Texas south of San Antonio.																	
The Beverly Hills Hotel	Hotels in Beverly Hills, California;Landmarks in Los Angeles;Sunset Boulevard (Los Angeles);Hotel buildings completed in 1912;1912 establishments in California;1946 establishments in California;1910s architecture in the United States;1940s architecture in the United States;Elmer Grey buildings;Mediterranean Revival architecture in California;Spanish Colonial Revival architecture in California;Paul Williams (architect) buildings;LGBTQ-related controversies in the United States	The Beverly Hills Hotel, also called the Beverly Hills Hotel and Bungalows, is located on Sunset Boulevard in Beverly Hills, California Beverly Hills, California. One of the world's best-known hotels,{{sfn Edwards Hodgkins Keeling 2014 p=136}}{{sfn Fleming 2000 p=95}} it is closely associated with Cinema of the United States Hollywood film stars, rock stars, and celebrities. The hotel has 210 guest rooms and suites and 23 California bungalow bungalows and the exterior bears the hotel's signature pink and green colors.																	
Margaritaville Lake Resort	Buildings and structures in Camden County, Missouri;Hotels in Missouri;Resorts in the United States;Tourist attractions in Camden County, Missouri;1960 establishments in Missouri	Margaritaville Lake Resort Lake of the Ozarks, previously known as Tan-Tar-A Resort, is a resort located in Osage Township, Camden County, Missouri Osage Township, Camden County, Missouri, just outside Osage Beach, Missouri, at the Lake of the Ozarks. The hotel was sold in 2017 for redevelopment as part of the Jimmy Buffett's Margaritaville Margaritaville resort chain. Adjoining the hotel property is a large development of private homes known as the Tan-Tar-A Estates.																	
Tiger Hotel	Hotel buildings on the National Register of Historic Places in Missouri;Hotel buildings completed in 1928;Hotels established in 1928;1928 establishments in Missouri;Buildings and structures in Columbia, Missouri;Hotels in Columbia, Missouri;National Register of Historic Places in Columbia, Missouri;National Register of Historic Places in Boone County, Missouri;Skyscrapers in Missouri;Skyscraper hotels in Missouri	Tiger Hotel is a 4-diamond hotel in Columbia, Missouri.  Built in 1928, it was converted to a retirement home and banquet center, before being restored and converted back to a boutique hotel in 2012.  It was listed on the National Register of Historic Places in 1980.																	
Dairy Hollow House	1980 establishments in Arkansas;1998 disestablishments in Arkansas;Algonquin Round Table;Buildings and structures in Eureka Springs, Arkansas;Hotels established in 1980;Hotels in Arkansas;Restaurants established in 1980	Dairy Hollow House was a country inn and restaurant in the Ozark mountain community of Eureka Springs, Arkansas. Once described as "A kind of Algonquin Round Table of the Ozarks" by ''The Washington Post'', it was co-created by the writer Crescent Dragonwagon and her late husband, the historic preservationist and writer Ned Shank (1956–2000). It was the first such adaptive reuse of an historic property for tourism purposes in the town, which is itself a National Register of Historic Places District. It was also one of the first two bed-and-breakfast inns in the state of Arkansas.																	
Redick Tower	Office buildings completed in 1930;Office buildings in Omaha, Nebraska;Hotels in Omaha, Nebraska;National Register of Historic Places in Omaha, Nebraska;Downtown Omaha, Nebraska;Art Deco hotels;Art Deco architecture in Nebraska;Commercial buildings on the National Register of Historic Places in Nebraska	Redick Tower, operated since 2011 as The Hotel Deco, is an 11-story building located at 1504 Harney Street in Omaha, Nebraska, USA. It is listed in the National Register of Historic Places.																	
